# code	word	layer	freq_score
# generated by wubi-build-weights — DO NOT EDIT BY HAND. Regenerate via:
#   cargo run --features tools --release --bin wubi-build-weights
wvdx	侵袭	1	21344
wvdy	贫矿	1	0
wvec	分肥	1	12441
wvep	盆腔	1	12755
wvev	分腿	1	0
wvey	佷	0	11275
wvey	健脑	1	12801
wvf	健	3	33229
wvf	𡛹	0	0
wvfa	盆栽	1	17577
wvfb	㑚	0	0
wvfb	盆地	1	24805
wvfc	分支	1	26324
wvfc	𢺹	0	0
wvff	坌	0	13639
wvfg	分寸	1	21544
wvfh	伜	0	0
wvfh	侓	0	0
wvfh	分赴	1	15448
wvfj	𠏐	0	0
wvfm	𧷐	0	0
wvfn	分场	1	18226
wvfp	健	0	33229
wvg	㚢	0	0
wvga	䲬	0	0
wvga	分开	1	30124
wvga	鴏	0	0
wvga	鵿	0	0
wvga	𩾬	0	0
wvga	𩿙	0	0
wvga	𪀤	0	0
wvga	𪀸	0	0
wvga	𪁫	0	0
wvgb	䳃	0	0
wvgb	鄡	0	0
wvgb	鄥	0	0
wvgb	𩾒	0	0
wvgb	𩾓	0	0
wvgb	𩾱	0	0
wvgb	𪀃	0	0
wvgb	𪂎	0	0
wvgb	𪂧	0	0
wvgb	𪂭	0	0
wvgc	䳁	0	0
wvgc	䳹	0	0
wvgc	分到	1	22395
wvgc	鷌	0	0
wvgc	鸌	0	0
wvgc	𪁗	0	0
wvgc	𪁨	0	0
wvgc	𪄔	0	0
wvgc	𪇋	0	0
wvgd	䲦	0	0
wvgd	䳧	0	0
wvgd	䳶	0	0
wvgd	侵吞	1	16567
wvgd	𩿁	0	0
wvgd	𩿵	0	0
wvgd	𪀚	0	0
wvgd	𪁹	0	0
wvgd	𪂯	0	0
wvgd	𪂷	0	0
wvgd	𪃆	0	0
wvgd	𪇐	0	0
wvge	䴋	0	0
wvge	䴌	0	0
wvge	裊	0	6977
wvge	𩾖	0	0
wvge	𪁒	0	0
wvge	𪂙	0	0
wvge	𪂴	0	0
wvge	𪄥	0	0
wvge	𪅡	0	0
wvge	𪇌	0	0
wvgf	八九不离十	1	13728
wvgf	𩾝	0	0
wvgf	𩿚	0	0
wvgf	𪀒	0	0
wvgf	𪀔	0	0
wvgf	𪂃	0	0
wvgf	𪂚	0	0
wvgf	𪄩	0	0
wvgf	𪅘	0	0
wvgf	𪆏	0	0
wvgf	𪇫	0	0
wvgg	𠔠	0	0
wvgg	𪀇	0	0
wvgg	𪃗	0	0
wvgg	𪃵	0	0
wvgg	𪅦	0	0
wvgh	鶳	0	0
wvgh	𠊦	0	0
wvgh	𣦘	0	0
wvgh	𩿐	0	0
wvgh	𩿓	0	0
wvgh	𪀴	0	0
wvgh	𪁦	0	0
wvgh	𪁯	0	0
wvgh	𪂋	0	0
wvgh	𪂿	0	0
wvgh	𪅜	0	0
wvgh	𪅟	0	0
wvgi	鵦	0	0
wvgi	鸔	0	0
wvgi	𪂝	0	0
wvgj	分理	1	20260
wvgj	𠞸	0	0
wvgj	𩾴	0	0
wvgj	𪀠	0	0
wvgj	𪂱	0	0
wvgj	𪃲	0	0
wvgj	𪆭	0	0
wvgj	𪇆	0	0
wvgk	䳼	0	0
wvgk	鴚	0	0
wvgk	鴼	0	0
wvgk	𩾧	0	0
wvgk	𩿡	0	0
wvgk	𪀁	0	0
wvgk	𪀊	0	0
wvgk	𪁄	0	0
wvgk	𪁆	0	0
wvgk	𪁴	0	0
wvgk	𪃀	0	0
wvgk	𪃴	0	0
wvgk	𪆥	0	0
wvgk	𪆬	0	0
wvgk	𪇍	0	0
wvgl	鳨	0	0
wvgl	𩾜	0	0
wvgl	𩿼	0	0
wvgl	𪀂	0	0
wvgl	𪀋	0	0
wvgl	𪀌	0	0
wvgl	𪃞	0	0
wvgl	𪆮	0	0
wvgl	𪈒	0	0
wvgm	㠀	0	0
wvgm	島	0	31668
wvgm	鳧	0	10059
wvgm	鳬	0	0
wvgm	鷈	0	5853
wvgm	𩔌	0	0
wvgm	𪁷	0	0
wvgm	𪆳	0	0
wvgn	䳈	0	0
wvgn	䳖	0	0
wvgn	瓫	0	0
wvgn	鳦	0	0
wvgn	𩾐	0	0
wvgn	𩾩	0	0
wvgn	𩾳	0	0
wvgn	𩾽	0	0
wvgn	𩿘	0	0
wvgn	𪀏	0	0
wvgn	𪁸	0	0
wvgn	𪄛	0	0
wvgo	鳥	0	26346
wvgo	𠊕	0	0
wvgo	𪀳	0	0
wvgo	𪄝	0	0
wvgo	𪅝	0	0
wvgo	𪆄	0	0
wvgo	𪈨	0	0
wvgo	𪈫	0	0
wvgo	𪈼	0	0
wvgp	𨕙	0	0
wvgp	𨖂	0	0
wvgp	𪀐	0	0
wvgp	𪄧	0	0
wvgq	分裂	1	30317
wvgq	鶃	0	0
wvgq	𠒎	0	0
wvgq	𪀓	0	0
wvgq	𪁉	0	0
wvgr	𪂀	0	0
wvgs	䲷	0	0
wvgs	梟	0	17259
wvgs	𪄦	0	0
wvgs	𪆫	0	0
wvgt	䳗	0	0
wvgt	䳘	0	0
wvgt	鵌	0	0
wvgt	鵔	0	0
wvgt	鷻	0	0
wvgt	鸃	0	0
wvgt	𩿠	0	0
wvgt	𪁩	0	0
wvgt	𪃐	0	0
wvgt	𪄈	0	0
wvgt	𪄞	0	0
wvgt	𪄺	0	0
wvgt	𪆧	0	0
wvgt	𪇅	0	0
wvgt	𪇳	0	0
wvgt	𪈶	0	0
wvgu	鴤	0	0
wvgu	𩙾	0	0
wvgu	𩿖	0	0
wvgu	𩿴	0	0
wvgu	𪆖	0	0
wvgu	𪇊	0	0
wvgu	𪇷	0	0
wvgu	𪈙	0	0
wvgv	𠝷	0	0
wvgv	𩿉	0	0
wvgv	𩿋	0	0
wvgv	𪀺	0	0
wvgv	𪄓	0	0
wvgv	𪄻	0	0
wvgv	𪅛	0	0
wvgv	𪈤	0	0
wvgw	㒜	0	0
wvgw	䳀	0	0
wvgw	䳅	0	0
wvgw	鴃	0	8645
wvgw	鴥	0	0
wvgw	鶀	0	0
wvgw	𦠂	0	0
wvgw	𪅹	0	0
wvgw	𪇥	0	0
wvgx	鴕	0	15183
wvgx	𩾙	0	0
wvgx	𩾫	0	0
wvgx	𪂊	0	0
wvgx	𪂳	0	0
wvgx	𪈳	0	0
wvgx	𪋨	0	0
wvgy	䲱	0	0
wvgy	鵻	0	0
wvgy	𣁓	0	0
wvgy	𩾡	0	0
wvgy	𩾶	0	0
wvgy	𪀍	0	0
wvgy	𪁭	0	0
wvgy	𪂰	0	0
wvgy	𪄟	0	0
wvgy	𪇨	0	0
wvgy	𪈩	0	0
wvhc	傁	0	0
wvhc	𠭦	0	0
wvhf	分歧	1	27194
wvhf	𣥝	0	0
wvhf	𥄟	0	0
wvhi	分步	1	16064
wvhk	侵占	1	22672
wvhl	儘	0	27636
wvhq	分餐	1	18648
wvhq	𧠚	0	0
wvia	分洪	1	12286
wvig	分清	1	22093
wvim	贫油	1	0
wvin	分泌	1	25144
wvir	分派	1	21717
wvit	分省	1	17731
wviu	分润	1	0
wviw	盆浴	1	0
wviy	分流	1	22148
wvja	分晓	1	15288
wvjc	作如是观	1	0
wvjd	侵晨	1	0
wvje	分明	1	26739
wvjf	分野	1	18875
wvjg	分量	1	23192
wvjh	𠚼	0	0
wvjs	㑿	0	0
wvju	蚠	0	0
wvjy	盆景	1	16648
wvkc	𨚇	0	0
wvkf	𠯨	0	0
wvkg	佋	0	0
wvkg	侞	0	0
wvkg	分号	1	15276
wvkh	岔路	1	18813
wvkh	贫嘴	1	12541
wvkk	岔口	1	16082
wvkl	分别	1	31829
wvkt	伊川	1	11561
wvkx	㖌	0	0
wvkx	兺	0	0
wvl	盆	3	25951
wvle	健胃	1	13833
wvlf	盆	0	25951
wvln	儠	0	0
wvlo	𪂽	0	0
wvls	贫困	1	32793
wvlt	侵略	1	27963
wvlw	分界	1	22661
wvm	贫	3	33291
wvma	𠔕	0	0
wvmc	𠐄	0	0
wvmg	贫贱	1	15879
wvmh	㑎	0	0
wvmh	分贝	1	15503
wvmh	𢁥	0	0
wvmj	分则	1	17297
wvmj	岔	0	21553
wvmm	分册	1	12312
wvmt	分账	1	11984
wvmu	貧	0	24770
wvmu	贫	0	33291
wvmw	分内	1	21466
wvmy	分赃	1	14802
wvn	仇	3	29008
wvna	贫民	1	23920
wvnd	分居	1	23357
wvnd	分忧	1	19236
wvnf	分层	1	18736
wvnf	𦐈	0	0
wvnn	分局	1	27170
wvnn	𠏙	0	0
wvnt	分发	1	28738
wvnt	颁发	1	23695
wvnu	忿	0	18829
wvnu	𢘂	0	0
wvnv	仇恨	1	28122
wvny	分心	1	24165
wvod	分类	1	28527
wvof	分灶	1	0
wvou	炃	0	0
wvov	分数	1	25011
wvow	𥽡	0	0
wvoy	分米	1	13546
wvp	侵	3	30574
wvpc	㑴	0	0
wvpc	侵	0	30574
wvpd	侵害	1	24444
wvpd	分割	1	26082
wvpe	仇家	1	18703
wvpe	分家	1	19806
wvpe	贫农	1	15470
wvpf	贫寒	1	17096
wvpg	贫富	1	21287
wvpm	𧷟	0	0
wvpo	𠊸	0	0
wvpp	分之	1	33876
wvps	伊宁	1	11397
wvpu	健实	1	0
wvpw	贫穷	1	25628
wvpy	仇视	1	18988
wvpy	分社	1	21919
wvpy	分神	1	18745
wvq	倪	3	21697
wvqb	仇怨	1	14101
wvqc	分色	1	14365
wvqd	忿然	1	8101
wvqe	分解	1	27052
wvqf	分针	1	9885
wvqg	分钱	1	25063
wvqh	分外	1	19809
wvqi	分销	1	16624
wvqj	𠊖	0	0
wvqk	分钟	1	37336
wvqm	贫铀	1	0
wvqn	侵蚀	1	23345
wvqn	倪	0	21697
wvqs	仇杀	1	16275
wvqt	伊妹儿	1	0
wvqt	侵犯	1	28796
wvqt	健儿	1	14019
wvqw	借刀杀人	1	10082
wvqw	𣢏	0	0
wvra	分拣	1	17215
wvrc	分摊	1	16006
wvrd	侵扰	1	18586
wvre	颁授	1	14762
wvrg	分兵	1	20592
wvrh	分掉	1	14394
wvrh	𤘝	0	0
wvrj	分担	1	21614
wvrj	𢪘	0	0
wvrm	分制	1	18906
wvrn	岔气	1	12466
wvrq	他妈的	1	36982
wvrr	分拆	1	21018
wvrt	分手	1	30962
wvrx	分批	1	22990
wvry	𤫫	0	0
wvsc	侵权	1	21357
wvsc	分权	1	17785
wvsc	𠔢	0	0
wvsg	分配	1	30004
wvsh	分相	1	20601
wvsi	分档	1	7175
wvsm	分机	1	19106
wvsr	分析	1	34555
wvsu	分校	1	25659
wvsu	𣏰	0	0
wvsy	分述	1	8841
wvt	伊	3	34482
wvtd	仇敌	1	20174
wvtf	分行	1	25629
wvtf	颁行	1	15459
wvth	分片	1	17153
wvti	分秒	1	18130
wvtj	伊犁	1	17713
wvtj	分得	1	20736
wvtj	𧊰	0	0
wvtk	侰	0	0
wvtl	贫血	1	19370
wvtm	健身	1	28552
wvtm	分身	1	21498
wvtn	㒨	0	0
wvtn	𢙠	0	0
wvtn	𣬩	0	0
wvtp	分管	1	21409
wvtp	贫乏	1	16424
wvtt	伊	0	34482
wvtu	分科	1	18283
wvty	侵入	1	26047
wvty	攽	0	7387
wvud	分头	1	22007
wvud	分送	1	18795
wvuf	健壮	1	20031
wvug	健美	1	19887
wvuh	分站	1	19833
wvui	贫瘠	1	19557
wvuj	分章	1	10738
wvuk	分部	1	23006
wvuq	健将	1	17495
wvuq	颁奖	1	23452
wvut	岔道	1	13233
wvuu	分立	1	21050
wvuy	分辨	1	26973
wvuy	分辩	1	10616
wvvc	伊始	1	20556
wvvf	𡒴	0	0
wvvf	𡛑	0	0
wvvi	分录	1	6958
wvvq	分娩	1	23009
wvvs	𣗰	0	0
wvvt	分群	1	16608
wvwd	分段	1	20463
wvwe	𠏾	0	0
wvwf	分会	1	21123
wvwg	健全	1	28352
wvwm	㟗	0	0
wvwo	鳻	0	0
wvwo	𩿈	0	0
wvwp	𠑞	0	0
wvws	分体	1	22050
wvwt	分作	1	20449
wvwu	贫僧	1	12364
wvwv	𠔑	0	0
wvww	仇人	1	21509
wvwx	侵华	1	21437
wvwx	分化	1	24651
wvwy	𠋟	0	0
wvxa	分红	1	20854
wvxe	分级	1	21614
wvxe	分组	1	22538
wvxf	𣁺	0	0
wvxg	分母	1	16972
wvxu	贫弱	1	13601
wvxw	颁给	1	17208
wvy	仞	3	14748
wvyb	分享	1	32001
wvyb	分离	1	28604
wvye	䬼	0	0
wvyh	㒊	0	0
wvyh	分店	1	25893
wvyi	作嫁衣裳	1	0
wvyj	䭝	0	0
wvyl	分为	1	30732
wvym	分设	1	17689
wvyn	健忘	1	20617
wvyn	分词	1	13254
wvyo	健谈	1	17345
wvyp	䭤	0	0
wvyp	分毫	1	18385
wvyu	分说	1	17324
wvyv	伊朗	1	30445
wvyv	健康	1	36403
wvyx	麄	0	0
wvyy	仞	0	14748
wvyy	仭	0	0
wvyy	分文	1	22198
ww	从	4	40667
wwaa	人工	1	30610
wwad	保修期	1	13151
wwae	㦰	0	0
wwag	韱	0	0
wwai	坐落	1	24019
wwaj	谷草	1	6606
wwal	谷苗	1	0
wwan	人世	1	25464
wwap	偷营	1	0
wwat	𢦜	0	0
wwb	耸	3	20423
wwbb	谷子	1	19846
wwbc	偷取	1	18324
wwbf	人际	1	22461
wwbf	耸	0	20423
wwbk	𠚄	0	0
wwbm	偷出	1	16230
wwbn	伧	0	5853
wwbp	众院	1	11225
wwbw	仪仗队	1	14068
wwby	人防	1	24119
wwcd	人参	1	25220
wwcd	坐骑	1	18567
wwce	怂恿	1	20174
wwck	坐台	1	8634
wwcm	价值观	1	27496
wwcn	人马	1	25005
wwcn	倊	0	0
wwcn	傟	0	0
wwct	人仰马翻	1	13045
wwcu	𠫥	0	0
wwcy	伀	0	13250
wwdc	价码	1	18405
wwdd	人大	1	31159
wwdd	俗套	1	17565
wwdd	𥏂	0	0
wwdf	倾盆大雨	1	16943
wwdg	𠏪	0	0
wwdh	俗艳	1	0
wwdj	𧋚	0	0
wwdm	从而	1	30777
wwdt	人寿	1	19637
wwdx	偷袭	1	23272
wwdy	侃侃而谈	1	13674
wwdy	念念有词	1	13130
wwe	佾	3	14774
wwee	舒舒服服	1	17719
wwef	代人受过	1	0
wweg	佾	0	14774
wweg	俎	0	16442
wwej	偷腥	1	15860
wwey	人脑	1	20002
wwf	坐	3	34986
wwfa	𢦺	0	0
wwfb	坐地	1	19722
wwfb	𠐮	0	0
wwfb	𨛏	0	0
wwfc	侩	0	11753
wwfc	耸动	1	8973
wwfe	𢒐	0	0
wwfe	𢒑	0	0
wwff	价款	1	7574
wwff	坐	0	34986
wwfg	人士	1	36098
wwfg	𡎬	0	0
wwfh	偷走	1	28012
wwfh	偷越	1	13902
wwfh	𠇫	0	0
wwfh	𠔎	0	0
wwfh	𡎢	0	0
wwfh	𡎦	0	0
wwfi	从未	1	32375
wwfi	傺	0	9378
wwfi	八仙过海	1	12661
wwfi	欲求	1	17533
wwfj	丛刊	1	11868
wwfj	剉	0	8557
wwfj	𠇨	0	0
wwfj	𠦍	0	0
wwfj	𠦎	0	0
wwfk	倽	0	0
wwfk	𠦏	0	0
wwfk	𠷜	0	0
wwfl	𡒪	0	0
wwfn	人声	1	20691
wwfn	𠑗	0	0
wwfn	𠑣	0	0
wwfo	𠑎	0	0
wwfp	坐过	1	22309
wwfq	人均	1	27125
wwft	人才	1	33957
wwft	夎	0	0
wwfu	借贷无门	1	0
wwfv	𠔒	0	0
wwfw	人堆	1	14959
wwfw	𠈖	0	0
wwg	丛	3	25688
wwga	㒢	0	0
wwga	倫	0	29929
wwgb	偸	0	0
wwgb	𠊈	0	0
wwgb	𠚕	0	0
wwgc	坐到	1	22558
wwgd	人天	1	21741
wwgd	𠊾	0	0
wwge	假途灭虢	1	0
wwgf	丛	0	25688
wwgg	佺	0	9916
wwgg	𠈝	0	0
wwgh	从政	1	25331
wwgh	坐下	1	33500
wwgh	𨇓	0	0
wwgi	从不	1	30764
wwgi	俭	0	24618
wwgj	伦理	1	22987
wwgj	偷	0	32448
wwgj	儈	0	10452
wwgj	𠐘	0	0
wwgj	𠠃	0	0
wwgk	人事	1	28946
wwgk	从事	1	29499
wwgk	从速	1	12709
wwgk	佮	0	0
wwgl	倜傥不羁	1	0
wwgn	㒆	0	0
wwgn	欲与	1	13851
wwgn	𠆵	0	0
wwgn	𠏚	0	0
wwgn	𢠚	0	0
wwgo	从来	1	36075
wwgq	分化瓦解	1	10034
wwgr	𠌧	0	0
wwgt	低人一等	1	14036
wwgu	僜	0	0
wwgw	依依不舍	1	17443
wwgw	倹	0	0
wwgw	儉	0	19136
wwgw	𠑁	0	0
wwgy	念念不忘	1	20523
wwhb	𨞅	0	0
wwhh	价目	1	12847
wwhh	睂	0	0
wwhh	𠨉	0	0
wwhj	八仙桌	1	13172
wwhq	𠒃	0	0
wwhr	𢪽	0	0
wwhv	人眼	1	24908
wwhv	𡡚	0	0
wwhw	坐具	1	0
wwhx	从此	1	29551
wwia	坐满	1	16704
wwic	人治	1	20576
wwif	人潮	1	22757
wwig	催人泪下	1	13781
wwih	从小	1	28674
wwim	从没	1	33679
wwin	偷漏	1	12013
wwip	伦常	1	9569
wwip	坐堂	1	0
wwis	人渣	1	24753
wwit	人海	1	20723
wwit	假公济私	1	12338
wwiw	坐浴	1	0
wwiy	人流	1	26655
wwiy	伱	0	0
wwiy	偷渡	1	24454
wwiy	𣲝	0	0
wwj	价	3	33305
wwjc	从紧	1	11046
wwjf	丛里	1	18405
wwjg	份量	1	21599
wwjh	价	0	33305
wwjh	𥇮	0	0
wwjj	使人昭昭	1	12661
wwjn	𠉒	0	0
wwjp	𨗀	0	0
wwjr	𣃀	0	0
wwjs	坐果	1	0
wwjt	众星	1	15948
wwjy	人影	1	23816
wwk	谷	3	30848
wwka	䜫	0	0
wwka	谾	0	0
wwka	𣍂	0	0
wwka	𧮺	0	0
wwkb	卻	0	31948
wwkb	郤	0	13302
wwkc	䜱	0	0
wwkc	谹	0	0
wwkc	𢼽	0	0
wwkd	豀	0	0
wwkd	豅	0	0
wwkd	𧮴	0	0
wwkd	𧯀	0	0
wwkd	𧯁	0	0
wwkd	𧯂	0	0
wwkd	𧯗	0	0
wwkd	𪚡	0	0
wwke	豂	0	0
wwke	𧯎	0	0
wwkf	䜰	0	0
wwkf	谷	0	30848
wwkf	𠔌	0	0
wwkf	𡓛	0	0
wwkf	𧮫	0	0
wwkf	𧮬	0	0
wwkf	𧮮	0	0
wwkf	𧮳	0	0
wwkf	𧯌	0	0
wwkf	𧯔	0	0
wwkg	鹆	0	0
wwkh	㑖	0	0
wwkh	䜮	0	0
wwkh	从中	1	28887
wwkh	𧯕	0	0
wwkh	𧯖	0	0
wwki	𣴲	0	0
wwki	𧯈	0	0
wwki	𧯊	0	0
wwkj	任人唯贤	1	15948
wwkj	螸	0	0
wwkj	𧯅	0	0
wwkj	𧯑	0	0
wwkj	𧯒	0	0
wwkk	人口	1	36096
wwkk	人品	1	23512
wwkk	谽	0	0
wwkk	𧮵	0	0
wwkk	𧮶	0	0
wwkk	𧮻	0	0
wwkk	𧮿	0	0
wwkk	𧯆	0	0
wwkk	𧯓	0	0
wwkl	𧯍	0	0
wwkm	䜬	0	0
wwkm	人员	1	37128
wwkm	豄	0	0
wwkm	𧮽	0	0
wwkn	㞃	0	0
wwkn	䜲	0	0
wwkn	慾	0	21568
wwkn	𤭏	0	0
wwkn	𧮰	0	0
wwkn	𧮹	0	0
wwkn	𧯇	0	0
wwkn	𧯐	0	0
wwko	䜯	0	0
wwko	鵒	0	0
wwko	𩻇	0	0
wwkp	逧	0	0
wwkq	令人喷饭	1	0
wwkr	偷听	1	23126
wwkt	偷吃	1	19535
wwkt	谺	0	0
wwkt	谻	0	0
wwkt	豃	0	0
wwkt	𧮷	0	0
wwkt	𧯃	0	0
wwkt	𧯋	0	0
wwkt	𧯘	0	0
wwku	任人唯亲	1	9730
wwku	耸人听闻	1	16054
wwkv	䜪	0	0
wwkv	𧮱	0	0
wwkw	欲	0	30164
wwkw	谼	0	0
wwkw	𧯙	0	0
wwkx	𣩭	0	0
wwky	𧮭	0	0
wwky	𨿜	0	0
wwla	𢍩	0	0
wwlc	从轻	1	16837
wwlf	价值连城	1	17953
wwlg	坐车	1	21672
wwlh	𥊃	0	0
wwls	坐困	1	10129
wwlt	人力	1	28324
wwlt	从略	1	0
wwlw	从轮	1	9400
wwma	俗曲	1	6606
wwme	坐骨	1	14540
wwmf	耸峙	1	6606
wwmh	佡	0	0
wwmi	仆仆风尘	1	0
wwmj	偏信则暗	1	11225
wwmm	丛山	1	0
wwmm	𠕞	0	0
wwmq	人见	1	24799
wwmr	人贩	1	15829
wwmw	人肉	1	21011
wwn	怂	3	18617
wwna	人民	1	40150
wwnb	𠔇	0	0
wwnd	人居	1	25644
wwnd	𠋫	0	0
wwng	人情	1	28145
wwng	偷情	1	21453
wwng	偷懒	1	21255
wwnh	𠐽	0	0
wwni	伉俪情深	1	0
wwnn	丛书	1	17901
wwnn	𠈆	0	0
wwno	𠌥	0	0
wwnr	令人发指	1	17391
wwnt	人性	1	28904
wwnt	从属	1	18480
wwnu	怂	0	18617
wwny	人心	1	31344
wwod	人类	1	36294
wwog	从业	1	22484
wwol	人烟	1	19833
wwoo	含含糊糊	1	8705
wwoo	欲火	1	18871
wwou	谷粒	1	12069
wwov	人数	1	31562
wwoy	谷米	1	9457
wwpa	从宽	1	15909
wwpb	人字	1	18485
wwpe	人家	1	33371
wwpf	坐守	1	0
wwpi	𨑹	0	0
wwpl	从军	1	21946
wwpn	丛密	1	0
wwpp	任人宰割	1	15459
wwpr	坐牢	1	28146
wwpt	份额	1	21099
wwpu	从实	1	23063
wwpv	偷安	1	13151
wwpw	从容	1	23299
wwpw	偷窃	1	23493
wwpw	偷窥	1	22063
wwpy	坐视	1	20523
wwqa	人氏	1	13902
wwqd	悠悠然	1	0
wwqf	坐镇	1	18026
wwqg	价钱	1	27093
wwqi	俗乐	1	0
wwqk	人名	1	26226
wwql	𨍁	0	0
wwqm	贫化铀	1	0
wwqq	众多	1	29330
wwqt	人犯	1	26817
wwqt	从犯	1	17495
wwqy	𠇑	0	0
wwra	偷摸	1	20699
wwrd	任人摆布	1	12466
wwre	坐拥	1	13953
wwrf	人质	1	28744
wwrh	偷看	1	25074
wwrk	保健操	1	0
wwrn	人气	1	24171
wwrn	俗气	1	19733
wwrp	坐探	1	0
wwrq	偷换	1	15133
wwrr	偷偷摸摸	1	21655
wwrr	偷拍	1	23606
wwrt	人手	1	29501
wwrv	坐垫	1	17802
wwrw	坐失	1	13638
wwsb	代代相承	1	0
wwsc	人权	1	27231
wwsd	坐椅	1	13816
wwsf	坐标	1	26217
wwsg	人丁	1	16466
wwsg	人本	1	22197
wwsg	𠊆	0	0
wwsh	俭朴	1	14653
wwsi	人欲横流	1	0
wwsk	谷歌	1	25274
wwsm	人机	1	24012
wwso	人杰	1	17861
wwss	丛林	1	26872
wwst	人格	1	27973
wwst	价格	1	30682
wwsu	人样	1	16728
wwsw	代代相传	1	19009
wwtc	凭什么	1	25578
wwtd	令人生厌	1	10489
wwtd	𠋳	0	0
wwtf	人选	1	27807
wwtf	人造	1	27203
wwtf	坐等	1	17861
wwtg	人生	1	35912
wwtg	众生	1	25970
wwtg	偷生	1	16905
wwtj	偷得	1	14933
wwtk	人和	1	32726
wwtk	人种	1	23238
wwtl	俗务	1	11225
wwtm	人身	1	29756
wwtp	人人得而诛之	1	9985
wwtq	人称	1	26605
wwtq	俗称	1	23424
wwtr	人物	1	35208
wwtr	谷物	1	21330
wwtt	仰人鼻息	1	11624
wwtt	偷笑	1	17761
wwtu	从简	1	18615
wwtu	偷税	1	14304
wwty	俆	0	0
wwty	𢻺	0	0
wwu	仌	3	0
wwu	𠔁	0	0
wwud	人头	1	26337
wwud	从头	1	26302
wwue	从前	1	28067
wwug	人命关天	1	16550
wwuj	人间	1	28624
wwum	从商	1	17160
wwuq	人次	1	27444
wwuq	偷盗	1	19106
wwus	偷闲	1	12312
wwut	人道	1	26952
wwuu	耸立	1	17546
wwuy	傍人门户	1	0
wwv	份	3	35385
wwvc	众怒	1	15169
wwvn	份	0	35385
wwvo	𠌵	0	0
wwvs	丛杂	1	0
wwvt	人群	1	31442
wwvv	爸爸妈妈	1	22824
www	众	3	35086
wwwa	𠑋	0	0
wwwa	𢀩	0	0
wwwa	𢨈	0	0
wwwb	谷仓	1	22171
wwwb	𠊬	0	0
wwwb	𨜪	0	0
wwwb	𪙼	0	0
wwwc	𢽥	0	0
wwwc	𥀟	0	0
wwwc	𦇻	0	0
wwwd	从优	1	13527
wwwd	𠌋	0	0
wwwd	𡚅	0	0
wwwd	𥏀	0	0
wwwe	𦟝	0	0
wwwe	𦠗	0	0
wwwe	𦠡	0	0
wwwf	价值	1	33955
wwwf	侳	0	7387
wwwf	傘	0	21596
wwwf	𢆑	0	0
wwwf	𦈁	0	0
wwwf	𦢢	0	0
wwwg	人命	1	26065
wwwg	从命	1	21518
wwwg	𨣩	0	0
wwwh	䁞	0	0
wwwh	𠁮	0	0
wwwi	𦃃	0	0
wwwi	𦃚	0	0
wwwi	𦅪	0	0
wwwi	𦅽	0	0
wwwj	㫺	0	0
wwwj	𠎥	0	0
wwwj	𠟏	0	0
wwwj	𣊦	0	0
wwwk	俗	0	29631
wwwk	𠈻	0	0
wwwk	𠱦	0	0
wwwl	𤳋	0	0
wwwl	𨎯	0	0
wwwl	𨏇	0	0
wwwl	𨏜	0	0
wwwm	伶俜	1	0
wwwm	𠉚	0	0
wwwm	𠙠	0	0
wwwm	𦉈	0	0
wwwn	𠃀	0	0
wwwn	𠌶	0	0
wwwo	𤏀	0	0
wwwo	𩻢	0	0
wwwo	𩿕	0	0
wwwo	𪅈	0	0
wwwo	𪊁	0	0
wwwp	𠑉	0	0
wwwq	人像	1	23648
wwws	人体	1	28641
wwws	𦈀	0	0
wwwt	伶俐	1	17188
wwwt	𠍠	0	0
wwwt	𡴤	0	0
wwwu	人们	1	37655
wwwu	价位	1	19598
wwwu	众	0	35086
wwww	人	2	48954
wwww	众人	1	26449
wwww	俗人	1	17404
wwww	偷偷	1	28408
wwww	𠂹	0	0
wwww	𠈌	0	0
wwww	𠉭	0	0
wwww	𠔲	0	0
wwww	𦠪	0	0
wwwx	坐化	1	0
wwwy	㐺	0	0
wwwy	从今	1	26410
wwwy	欲念	1	15276
wwwy	𠌢	0	0
wwwy	𦆗	0	0
wwwy	𧬑	0	0
wwwy	𧭨	0	0
wwwy	𩁆	0	0
wwx	伦	3	32800
wwxb	𠇃	0	0
wwxc	𠎆	0	0
wwxe	从缓	1	0
wwxj	伙食费	1	15169
wwxn	伦	0	32800
wwxq	欲绝	1	18988
wwxt	人人皆知	1	15357
wwxu	人弹	1	11984
wwxx	人缘	1	18979
wwy	仈	3	0
wwy	从	3	38976
wwy	𠆧	0	0
wwya	坐席	1	15768
wwyb	伦敦	1	31737
wwyc	伶	0	20724
wwyc	𠔟	0	0
wwye	㑺	0	0
wwye	𠋡	0	0
wwyf	坐庄	1	0
wwyg	人证	1	19216
wwyg	俗语	1	18722
wwyg	倠	0	6750
wwyj	催化剂	1	21082
wwyk	傖	0	12588
wwyk	𠉐	0	0
wwyl	人为	1	29898
wwym	僋	0	0
wwym	儁	0	15966
wwym	𠍃	0	0
wwyn	㑫	0	0
wwyn	仱	0	0
wwyn	欲望	1	27770
wwyn	𠇏	0	0
wwyo	人迹	1	17947
wwyo	僬	0	0
wwyp	售货亭	1	0
wwyq	谷底	1	20854
wwyq	𠑬	0	0
wwys	𠍱	0	0
wwyt	俗话	1	22845
wwyu	俗谚	1	8019
wwyu	𨶊	0	0
wwyv	从良	1	11718
wwyv	𡠓	0	0
