# pinyin	word	freq_score
# generated by pinyin-build-weights — DO NOT EDIT BY HAND. Regenerate via:
#   cargo run --features tools --release --bin pinyin-build-weights
aigeer	矮个儿	10715
aigelin	埃格林	4589
aigemengte	埃格蒙特	4589
aiger	埃个儿	0
aiger	挨个儿	9619
aiger	矮个儿	10715
aigezi	矮个子	18145
aigong	埃贡	6723
aigu	爱顾	0
aiguangshan	爱光闪	0
aiguanxianshi	爱管闲事	8129
aiguo	挨过	5791
aiguo	捱过	0
aiguo	爱国	30482
aiguoaijia	爱国爱家	0
aiguodonglu	爱国东路	0
aiguohuaqiao	爱国华侨	10380
aiguohuodong	爱国活动	9619
aiguojiangquan	爱国奖券	0
aiguojingshen	爱国精神	11835
aiguolai	捱过来	0
aiguolu	爱国路	4589
aiguoqiaobao	爱国侨胞	0
aiguoqing	爱国情	16889
aiguoqu	捱过去	0
aiguorenshi	爱国人士	15902
aiguoreqing	爱国热情	13098
aiguorujia	爱国如家	0
aiguotongbao	爱国同胞	0
aiguotongyizhanxian	爱国统一战线	5791
aiguoweisheng	爱国卫生	5791
aiguoweishi	爱国卫士	0
aiguoxilu	爱国西路	0
aiguoxin	爱国心	14731
aiguoyundong	爱国运动	12074
aiguozhe	爱国者	25566
aiguozhenxian	爱国阵线	10380
aiguozhishi	爱国志士	14066
aiguozhuyi	爱国主义	24494
aiguozhuyizhe	爱国主义者	7485
aigusihe	爱古斯河	0
aihade	艾哈德	13920
aihai	隘害	0
aihamai	艾哈迈	19711
aihamaide	艾哈迈德	21716
aihamaidi	艾哈迈迪	10715
aihao	哀号	17103
aihao	哀嚎	16083
aihao	爱好	31437
aihao	艾蒿	5791
aihaobuyi	哀号不已	0
aihaoheping	爱好和平	13098
aihaohuoping	爱好和平	13098
aihaotiyu	爱好体育	0
aihaowenxue	爱好文学	6723
aihaowenyi	爱好文艺	0
aihaoyinle	爱好音乐	7485
aihaoyinyue	爱好音乐	7485
aihaozhe	爱好者	28284
aihe	爱喝	11835
aihe	爱河	28326
aihehua	爱荷华	18408
aihehuazhou	爱荷华州	13098
aihemai	艾赫迈	0
aihen	爱恨	13610
aihenfenming	爱恨分明	0
aihengbaomu	艾亨鲍姆	0
aihenjiaojia	爱恨交加	8129
aihenjiaozhi	爱恨交织	0
aihesa	艾赫萨	0
aihesang	埃赫桑	0
aiheshizhong	爱鹤失众	0
aihetan	艾合坦	0
aihong	哀鸿	5791
aihongbiandi	哀鸿遍地	0
aihongbianye	哀鸿遍野	5791
aihongjun	艾红军	0
aihongzhuang	爱红妆	0
aihu	哀呼	5791
aihu	挨户	16257
aihu	爱护	25152
aihua	爱华	12514
aihua	矮化	14606
aihuadun	爱华顿	2895
aihuan	哀唤	0
aihuashan	埃华山	0
aihuashi	艾华士	0
aihuazaipei	矮化栽培	0
aihuazhen	矮化砧	0
aihuazhiwu	矮化植物	0
aihudongwu	爱护动物	4589
aihugongwu	爱护公物	0
aihui	爱辉	0
aihuiguli	哀毁骨立	0
aihuijili	哀毁瘠立	0
aihuimei	爱慧梅	0
aihuiqu	爱辉区	0
aihuizhen	爱辉镇	0
aihuni	爱护你	0
aihuo	爱火	4589
aihuona	艾火纳	0
aiji	哀祭	0
aiji	埃及	33824
aiji	挨挤	0
aijia	哀家	4589
aijia	挨家	17747
aijia	爱家	13610
aijiaaihu	挨家挨户	21575
aijiadi	埃加迪	4589
aijian	挨肩	8129
aijian	爱建	0
aijianbingzu	挨肩并足	0
aijiancabang	挨肩擦膀	0
aijiancabei	挨肩擦背	0
aijiancabei	捱肩擦背	0
aijiancalian	挨肩擦脸	0
aijiandabei	挨肩搭背	0
aijiandiebei	挨肩叠背	0
aijiandiebei	挨肩迭背	0
aijianer	挨肩儿	0
aijiang	爱将	15084
aijianr	挨肩儿	0
aijianru	爱剑如	0
aijianyuan	爱建园	0
aijiao	哀叫	12912
aijiao	爱教	10715
aijiao	矮脚	0
aijiao	碍脚	4589
aijiaxiang	爱家乡	4589
aijiazhuhu	挨家逐户	0
aijieke	艾捷克	0
aijigongheguo	埃及共和国	2895
aijigonghuoguo	埃及共和国	2895
aijiguan	埃及馆	0
aijiminzuminzhudang	埃及民族民主党	0
aijin	哀矜	6723
aijin	挨近	13276
aijin	捱近	0
aijin	艾金	17103
aijina	埃吉纳	0
aijineizhengbu	埃及内政部	0
aijing	爱静	5791
aijinlian	爱金莲	0
aijiu	艾灸	11312
aijiwangguo	埃及王国	0
aijiwen	埃及文	15513
aijixinaibandao	埃及西奈半岛	0
aijiye	艾吉耶	0
aijiyin	癌基因	6723
aijizhengfu	埃及政府	11024
aiju	埃居	5791
aijuan	艾卷	0
aikabi	爱卡币	0
aikan	爱看	10380
aikanbukan	爱看不看	0
aikao	挨靠	0
aike	埃克	20672
aikeba	埃克巴	7485
aikebingdu	埃可病毒	0
aikeboge	艾克伯格	0
aikeer	艾克尔	0
aikeersi	埃克尔斯	0
aikefa	爱克发	4589
aikefang	埃克芳	0
aikefu	埃柯夫	0
aikeha	爱克哈	0
aikehade	埃克哈德	0
aikehuofu	埃克霍夫	0
aikeman	埃克曼	0
aikeman	艾克曼	17501
aiken	哀恳	4589
aikesai	爱克赛	0
aikesaite	埃克塞特	14477
aikesen	埃克森	15712
aikesete	埃克塞特	14477
aikesi	埃克斯	13920
aikesi	爱克斯	4589
aikesi	艾克斯	15410
aikesiguang	爱克斯光	0
aikete	埃克特	5791
aiketuo	埃克脱	0
aikexin	爱可欣	0
aikezu	爱克卒	0
aikou	碍口	0
aikou	隘口	17501
aikoushixiu	碍口识羞	0
aiku	哀哭	8129
aiku	哀苦	5791
aiku	捱苦	0
aiku	爱哭	0
aikugui	爱哭鬼	0
aila	埃拉	23098
aila	毐辣	0
aila	艾拉	25483
ailaia	埃莱阿	0
ailaina	埃莱娜	0
ailan	埃兰	13610
ailanggen	埃朗根	4589
ailanhu	艾兰湖	0
ailaociyou	爱老慈幼	0
ailaodong	爱劳动	4589
ailaoshan	哀牢山	8129
ailaoyi	哀牢夷	0
ailaozhe	矮老者	4589
ailate	埃拉特	7485
ailatuo	埃拉托	11582
ailawei	艾拉维	0
aile	哀乐	16889
aile	捱了	2895
aile	爱乐	20760
aileguolai	捱了过来	0
aileguoqu	捱了过去	0
aileige	埃勒格	0
aileike	埃勒克	0
aileila	埃雷拉	15993
aileili	埃雷利	0
aileiman	埃勒曼	0
aileite	埃雷特	8129
aileite	爱勒特	0
aileletuan	爱乐乐团	16342
aileshe	爱乐社	0
ailesheng	哀乐声	0
ailewei	爱乐维	0
aileyijie	矮了一截	0
aileyuetuan	爱乐乐团	16342
aili	埃利	21226
aili	埃里	24043
aili	爱力	4589
aili	矮篱	0
aili	艾里	16585
ailian	哀怜	9178
ailian	爱怜	11582
ailian	爱恋	20522
ailianshuo	爱莲说	0
ailiante	艾连特	0
ailianzhao	爱恋着	0
ailianzhe	爱恋着	0
ailianzhuo	爱恋着	0
ailiao	埃利奥	15304
ailiao	捱了	2895
ailiaoguolai	捱了过来	0
ailiaoguoqu	捱了过去	0
ailiaote	埃利奥特	19597
ailiaoyijie	矮了一截	0
ailibu	艾里布	0
ailibuli	爱理不理	5791
ailicunyang	爱礼存羊	0
ailida	艾力达	0
ailidisi	埃利蒂斯	4589
ailifu	艾里甫	0
ailihe	艾利和	0
ailihuo	艾利和	0
ailijie	艾莉婕	0
ailikan	艾里坎	0
ailikate	埃里卡特	0
ailike	埃里克	26818
ailike	艾利克	6723
ailike	艾里克	13920
ailikesen	埃里克森	11582
ailikesong	埃里克松	8129
ailin	矮林	5791
ailindun	埃林顿	0
ailing	隘岭	0
ailini	埃利尼	0
ailinna	爱琳娜	0
ailinuo	埃莉诺	22215
ailinuo	艾莉诺	0
ailinwa	艾林瓦	0
ailiqi	埃利奇	2895
ailisen	埃利森	5791
ailisen	埃里森	16424
ailisen	艾利森	15613
ailisen	艾里森	19929
ailishe	爱丽舍	12912
ailishegong	爱丽舍宫	9619
ailisheng	爱立生	0
ailisi	埃利斯	20931
ailisi	爱丽丝	24565
ailisi	爱丽思	9619
ailisi	爱丽斯	20789
ailisi	艾丽丝	20491
ailisi	艾丽斯	20959
ailisi	艾利斯	19711
ailisibao	爱丽丝宝	0
ailiu	癌瘤	0
ailiwen	埃里温	18145
ailixi	埃利希	11582
ailixi	埃里希	15808
ailixin	爱立信	10380
ailixingongsi	爱立信公司	5791
ailixun	艾利逊	0
ailixun	艾里逊	8686
ailiya	埃利亚	11835
ailiya	爱利亚	6723
ailiya	艾丽娅	0
ailizhengshi	哀梨蒸食	0
ailongqu	艾龙曲	0
ailu	埃鲁	4589
ailu	隘路	7485
ailun	爱伦	20102
ailun	艾伦	30053
ailunbao	爱伦堡	0
ailunboge	艾伦伯格	0
ailunfeier	埃伦菲尔	0
ailunji	艾伦级	0
ailunna	艾伦娜	5791
ailuo	埃罗	14852
ailuobei	埃洛贝	0
ailuofei	埃罗菲	0
ailuofeisi	埃罗菲斯	0
ailuola	埃洛拉	0
ailuomang	埃罗芒	0
ailuoshi	埃洛石	0
ailuosi	埃罗斯	0
ailuoyi	爱洛伊	4589
ailuyaer	埃卢亚尔	0
ailv	爱侣	17922
ailvete	艾略特	16889
ailvqingshen	爱侣情深	0
ailvsi	埃吕司	0
aima	挨骂	15993
aima	爱玛	18934
aima	爱马	6723
aimaer	艾马尔	6723
aimaiti	艾买提	0
aimake	艾马克	0
aimala	艾马拉	7485
aimalanji	埃马兰吉	0
aimanniu	埃曼纽	0
aimanniu	艾曼妞	0
aimanniu	艾曼纽	0
aimanu	埃马努	10715
aimaofanqiu	爱毛反裘	0
aimashi	爱马仕	0
aimei	暧昧	23131
aimei	爱美	15513
aimeibuming	暧昧不明	6723
aimeichong	艾美虫	0
aimeiguanji	暧昧关系	17240
aimeiguanxi	暧昧关系	17240
aimeihangwei	暧昧行为	0
aimeijia	艾美加	4589
aimeijiang	艾美奖	12514
aimeili	爱美丽	0
aimeite	艾美特	0
aimeixingwei	暧昧行为	0
aimeizhiqing	暧昧之情	0
aimen	挨门	4589
aimenaihu	挨门挨户	5791
aimengniu	矮孟牛	0
aimenzhuhu	挨门逐户	0
aimi	埃米	21379
aimianzi	爱面子	14731
aimianzi	碍面子	0
aimiao	爱苗	0
aimier	埃米尔	20491
aimier	爱弥儿	5791
aimier	爱弥尔	0
aimier	艾米尔	16585
aimike	艾米克	0
aimili	艾米丽	25070
aimili	艾米莉	26297
aimiliya	艾米利亚	11024
aimin	哀悯	0
aimin	爱民	19481
aiming	哀鸣	11312
aimingbuyi	哀鸣不已	0
aimingpa	埃明帕	0
aiminmofan	爱民模范	5791
aiminmufan	爱民模范	5791
aiminqu	爱民区	0
aiminruzi	爱民如子	8129
aimir	爱弥儿	5791
aimo	癌魔	10017
aimodun	埃默顿	0
aimoli	埃默里	14208
aimoli	艾默里	10715
aimoliqi	埃默里奇	0
aimonengzhu	爱莫能助	18408
aimorui	艾默瑞	8686
aimosen	埃莫森	4589
aimosen	埃默森	5791
aimosen	爱默森	5791
aimosheng	爱默生	19821
aimosheng	艾默生	9178
aimoyi	艾默伊	0
aimozhizhu	爱莫之助	0
aimu	爱慕	24262
aimu	碍目	0
aimuchen	艾穆沈	0
aimuchen	艾穆趁	0
aimudan	艾穆单	0
aimudeng	埃姆登	5791
aimuhesi	艾姆赫斯	15410
aimulei	埃姆雷	0
aimunu	埃姆努	0
aimushen	艾穆沈	0
aimusi	埃姆斯	15513
aimusi	艾姆斯	15195
aimuzhe	爱慕者	5791
aina	埃纳	12718
ainahe	埃纳河	0
ainai	欸乃	0
ainaisi	埃奈斯	0
ainaleisi	埃纳雷斯	4589
ainan	埃南	2895
ainan	碍难	2895
ainancongming	碍难从命	0
ainanying	艾南英	0
ainanzhaozhun	碍难照准	0
ainaozhaowan	爱闹着玩	0
ainaozhewan	爱闹着玩	0
ainaozhuowan	爱闹着玩	0
ainaxiang	艾纳香	0
aineilicai	爱内里菜	0
aineisi	埃内斯	10017
ainengqi	艾能奇	4589
aini	爱昵	0
ainiao	爱鸟	10380
ainiaozhou	爱鸟周	4589
ainieasi	埃涅阿斯	18889
ainike	埃尼克	0
ainongwang	爱农网	0
ainu	哀怒	0
ainu	爱奴	0
ainugu	埃努古	0
ainv	爱女	17307
ainvchinan	騃女痴男	0
ainvren	爱女人	4589
ainvxinqie	爱女心切	2895
aipami	埃帕米	0
aipang	矮胖	18843
aipeierman	埃佩尔曼	0
aipeikangyuan	癌胚抗原	0
aipi	挨批	14208
aipositan	爱泼斯坦	14606
aipusen	埃普森	0
aipusheng	爱普生	6723
aiputaike	爱普泰克	0
aiqi	哀启	0
aiqi	哀戚	9619
aiqi	哀泣	11312
aiqi	嗳气	5791
aiqi	爱妻	18509
aiqiang	矮墙	12718
aiqiangui	爱钱鬼	0
aiqianniu	矮牵牛	0
aiqianruming	爱钱如命	0
aiqianzi	艾千子	0
aiqie	爱妾	11024
aiqiewei	埃切维	0
aiqin	爱琴	16585
aiqinaha	艾齐纳哈	0
aiqing	爱卿	4589
aiqing	爱情	36578
aiqing	艾青	15712
aiqingguan	爱情观	0
aiqinggushi	爱情故事	17172
aiqinghai	爱情海	0
aiqingjiagenggao	爱情价更高	0
aiqinglingyao	爱情灵药	0
aiqinglu	爱情路	0
aiqingniao	爱情鸟	0
aiqingpian	爱情片	8686
aiqingsenlin	爱情森林	0
aiqingshi	爱情史	0
aiqingshi	爱情诗	11835
aiqingwang	爱情网	0
aiqingxiaoshuo	爱情小说	5791
aiqingxiju	爱情喜剧	5791
aiqingzhen	爱情真	0
aiqingzhengshu	爱情证书	0
aiqingzhuanyi	爱情专一	0
aiqingzidian	爱情字典	0
aiqinhai	爱琴海	16171
aiqiong	隘穷	0
aiqiongdaoqu	哀穷悼屈	0
aiqiu	哀求	22091
aiqiubuyi	哀求不已	0
aiqiude	哀求地	0
aiqiudi	哀求地	0
aiqiwei	艾奇伟	0
aiqixinqie	爱妻心切	0
aiqixun	艾奇逊	13610
aiqizi	爱妻子	5791
aiquan	爱犬	16083
aiquanaishi	爱权爱势	0
airan	爱染	0
airan	蔼然	4589
airankeguan	蔼然可观	0
airankeqin	蔼然可亲	0
airanrenzhe	蔼然仁者	0
airen	爱人	31155
airencun	矮人村	0
airener	爱人儿	0
airenguanchang	矮人观场	0
airenhaoshi	爱人好士	0
airenji	矮人祭	0
airenkanchang	矮人看场	0
airenkanxi	矮人看戏	0
airenliwu	爱人利物	5791
airenr	爱人儿	0
airenruji	爱人如己	0
airenyide	爱人以德	4589
airenyideng	矮人一等	0
airenyijie	矮人一截	0
airenzu	矮人族	7485
airixili	爱日惜力	0
airong	哀荣	0
airong	艾绒	4589
airuike	艾瑞克	24518
airujichu	爱如己出	0
airulve	艾儒略	13920
airuzhenbao	爱如珍宝	5791
airxinqie	爱儿心切	0
aisaiebiya	埃塞俄比亚	24781
aisaiebiyaren	埃塞俄比亚人	15084
aisaiebiyarenmingemingminzhuzhenxian	埃塞俄比亚人民革命民主阵线	2895
aisaiebiyazhengfu	埃塞俄比亚政府	2895
aisaikesi	埃塞克斯	16505
aisaikesi	艾塞克斯	15808
aisaikuibo	埃塞奎博	0
aisaini	艾赛尼	9619
aisaisa	埃塞萨	2895
aisaiyide	艾赛义德	0
aisake	艾萨克	21896
aisala	埃萨拉	0
aisandingsi	捱三顶四	0
aisandingwu	挨三顶五	0
aisandingwu	捱三顶五	0
aiseebiyaren	埃塞俄比亚人	15084
aiseebiyarenmingemingminzhuzhenxian	埃塞俄比亚人民革命民主阵线	2895
aiseebiyazhengfu	埃塞俄比亚政府	2895
aiseer	艾瑟尔	0
aiseerhu	艾瑟尔湖	0
aisekesi	埃塞克斯	16505
aisekesi	艾塞克斯	15808
aisekuibo	埃塞奎博	0
aisen	埃森	12514
aisenhao	艾森豪	21095
aisenhaowei	艾森豪威	18703
aisenhaoweier	艾森豪威尔	21404
aisenke	艾森克	0
aisenshitate	艾森施塔特	8129
aisenzhe	埃森哲	8686
aisesa	埃塞萨	2895
aishang	哀伤	22753
aishang	捱上	0
aishangai	爱上爱	0
aishangmao	爱上猫	0
aishangni	爱上你	0
aishangqu	挨上去	0
aishaniya	爱沙尼亚	17033
aishaniyagongheguo	爱沙尼亚共和国	2895
aishaniyagonghuoguo	爱沙尼亚共和国	2895
aishaniyaren	爱沙尼亚人	7485
aishansehai	挨山塞海	0
aishe	毐蛇	0
aishen	爱神	21454
aishen	艾什	13920
aishenghen	爱生恨	0
aishengqi	爱生气	0
aishengtanqi	哀声叹气	5791
aishengtanqi	唉声叹气	13446
aishengtanqi	嗳声叹气	0
aishengwusi	爱生恶死	0
aishi	哀史	4589
aishi	爱师	0
aishi	碍事	24004
aishida	爱仕达	0
aishidun	埃士顿	0
aishifu	埃师父	0
aishige	爱是个	0
aishihua	艾释华	0
aishijian	挨时间	0
aishili	艾释黎	0
aishixinqie	爱师心切	0
aishou	碍手	4589
aishouaijiao	碍手碍脚	4589
aishu	爱书	0
aishu	矮树	7485
aishuba	爱书吧	0
aishucong	矮树丛	2895
aishukuang	爱书狂	0
aishumi	爱书迷	0
aishuoxiao	爱说笑	0
aishupi	爱书癖	0
aishuren	爱书人	0
aisi	哀思	17747
aisi	埃斯	24576
aisibo	埃斯波	6723
aisideng	埃斯登	0
aisihaozhu	哀丝豪竹	0
aisiji	埃斯基	4589
aisijimo	爱斯基摩	22195
aisijin	埃斯金	0
aisika	埃斯卡	8129
aisike	埃斯克	7485
aisike	埃斯科	18091
aisiku	埃斯库	14066
aisikuduo	埃斯库多	6723
aisikui	埃斯奎	6723
aisilei	艾斯勒	6723
aisimei	埃斯梅	4589
aisimeier	艾斯美尔	0
aisimeiladasi	埃斯梅拉达斯	0
aisimeng	埃斯蒙	2895
aisipa	埃斯帕	13098
aisipi	埃斯皮	8686
aisipulun	艾斯普伦	0
aisiqi	艾思奇	0
aisiruchao	哀思如潮	0
aisita	埃斯塔	12514
aisitaier	埃斯泰尔	0
aisitake	埃斯塔克	0
aisite	埃斯特	20102
aisitejiao	埃斯特角	0
aisitejue	埃斯特角	0
aisitelada	埃斯特拉达	14477
aisitu	埃斯图	0
aisituo	埃斯托	0
aisiyoute	艾斯尤特	0
aisu	哀诉	10715
aisuan	嗳酸	0
aisuhaogu	爱素好古	0
aisuo	埃索	8129
aisupu	爱苏普	0
aita	埃塔	16889
aitan	哀叹	15808
aitan	唉叹	0
aitanting	爱探听	0
aitaoyi	爱涛漪	0
aitasi	艾塔斯	4589
aite	埃特	19110
aiteli	埃特里	0
aiteli	艾特利	0
aitena	埃特纳	11582
aiti	哀啼	0
aitianjiaodi	哀天叫地	0
aitiaodanbai	癌调蛋白	0
aitiaojiu	艾条灸	0
aitika	艾提卡	0
aitong	哀恸	9178
aitong	哀痛	16889
aitongbuyi	哀恸不已	2895
aitongbuyi	哀痛不已	0
aitongdunfu	騃童钝夫	0
aitongyujue	哀痛欲绝	0
aitu	爱徒	9619
aituo	埃托	15410
aituoao	埃托奥	2895
aituoao	艾托奥	0
aituoli	埃托利	13610
aituxinqie	爱徒心切	0
aiwan	哀婉	12300
aiwan	爱玩	12074
aiwang	爱网	0
aiwanhe	艾婉河	0
aiwanshua	爱玩耍	0
aiwata	艾瓦塔	0
aiwazuofu	艾瓦佐夫	0
aiweiang	埃维昂	0
aiweiban	爱卫办	0
aiweier	艾微儿	0
aiweier	艾薇尔	0
aiweihui	爱卫会	0
aiweihui	爱委会	0
aiweikuai	爱卫会	0
aiweikuai	爱委会	0
aiweilin	艾威林	0
aiweir	艾微儿	0
aiweiren	埃维人	0
aiweisi	艾维斯	15084
aiweita	埃维塔	13446
aiwen	埃文	28797
aiwenge	埃文格	0
aiwenji	埃文基	2895
aiwenli	艾文莉	0
aiwensi	埃文斯	19067
aiwensi	艾文斯	4589
aiwoma	爱我吗	0
aiwosuoai	爱我所爱	0
aiwowo	爱窝窝	0
aiwowo	艾窝窝	0
aiwu	爱物	5791
aiwu	矮屋	5791
aiwu	艾芜	0
aiwufenming	爱恶分明	0
aiwujiwu	爱屋及乌	4589
aixi	哀惜	4589
aixi	爱吸	5791
aixi	爱惜	20760
aixian	爱现	2895
aixian	隘险	2895
aixiang	爱乡	10017
aixiang	隘巷	0
aixiangjingshen	爱乡精神	0
aixiangrujia	爱乡如家	0
aixiangsui	爱相随	5791
aixiangui	爱现鬼	0
aixianliao	爱闲聊	0
aixiao	爱小	7485
aixiao	爱校	6723
aixiao	矮小	22493
aixiaobei	爱小贝	0
aixiaogui	爱笑鬼	0
aixiaohong	艾小红	0
aixiaojingshen	爱校精神	0
aixiaoming	艾晓明	0
aixiaorujia	爱校如家	0
aixibao	癌细胞	22698
aixiete	艾谢特	0
aixin	爱信	2895
aixin	爱心	27682
aixincaiquan	爱心彩券	0
aixing	毐性	0
aixing	矮星	23065
aixinjiaoluo	爱新觉罗	16424
aixinjueluo	爱新觉罗	16424
aixinka	爱心卡	4589
aixinzhuang	艾辛庄	0
aixirencai	爱惜人才	2895
aixishi	埃希氏	4589
aixiyumao	爱惜羽毛	8129
aixu	爱畜	0
aixue	癌学	5791
aixuelun	矮雪轮	0
aiya	哎呀	30428
aiya	唉呀	6723
aiya	嗳呀	0
aiya	埃亚	8686
aiyan	哀咽	4589
aiyan	哀艳	5791
aiyan	爱演	0
aiyan	碍眼	15410
aiyanri	爱眼日	0
aiyari	爱牙日	0
aiyasi	艾雅斯	0
aiyasiyan	艾雅斯岩	0
aiyaya	哎呀呀	8129
aiye	哀咽	4589
aiye	毐液	0
aiye	爱业	0
aiye	爱液	0
aiye	艾叶	10380
aiyeer	艾耶尔	8129
aiyehua	艾叶花	0
aiyeyou	艾叶油	0
aiyi	哀意	0
aiyi	爱意	25212
aiyijie	矮一截	0
aiyin	艾因	8129
aiyinhuo	埃因霍	8129
aiyinhuowen	埃因霍温	8129
aiyinhuowendui	埃因霍温队	0
aiyinsitan	爱因斯坦	27360
aiyisa	埃伊萨	0
aiyo	哎哟	26426
aiyong	爱用	10017
aiyongzhe	爱用者	0
aiyou	爱幼	11582
aiyouer	埃尤尔	0
aiyoushi	爱猷识	6723
aiyu	爱语	0
aiyu	碍于	15304
aiyuan	哀怨	16663
aiyuanejin	爱远恶近	0
aiyuanwujin	爱远恶近	0
aiyubing	爱玉冰	0
aiyudong	爱玉冻	0
aiyue	爱乐	20760
aiyue	爱悦	4589
aiyueletuan	爱乐乐团	16342
aiyuese	艾约瑟	11312
aiyueshe	爱乐社	0
aiyuesheng	哀乐声	0
aiyuewei	爱乐维	0
aiyueyuetuan	爱乐乐团	16342
aiyuhen	爱与恨	7485
aiyumeng	爱与梦	0
aiyumianzi	碍于面子	0
aiyuqingmian	碍于情面	10715
aiyuwei	爱语慰	0
aizai	哀哉	10017
aizai	挨宰	0
aizecheng	爱泽成	0
aizelasi	艾泽拉斯	6723
aizeng	爱憎	13610
aizengbufen	爱憎不分	0
aizengfenming	爱憎分明	13768
aizezi	艾则孜	0
aizhana	埃扎纳	0
aizhao	挨着	24337
aizhao	捱着	0
aizhe	挨着	24337
aizhe	捱着	0
aizheng	挨整	13098
aizheng	癌症	34482
aizhengbinghuan	癌症病患	9178
aizhengbingren	癌症病人	10715
aizhengkoucai	癌症口才	0
aizhengqianqi	癌症前期	0
aizhengzhongliu	癌症肿瘤	0
aizhi	爱知	8686
aizhi	碍滞	0
aizhichuan	爱之船	4589
aizhimeng	爱之梦	0
aizhishen	爱之深	0
aizhisheng	艾知生	0
aizhishi	爱知世	2895
aizhixian	爱知县	6723
aizhixiang	爱之香	0
aizhong	爱重	4589
aizhong	癌肿	6723
aizhongbang	爱重邦	0
aizhongxin	艾中信	0
aizhu	艾炷	0
aizhuangsu	矮壮素	0
aizhuo	挨着	24337
aizhuo	捱着	0
aizi	哀子	0
aizi	埃兹	11024
aizi	爱子	20102
aizi	爱滋	20491
aizi	矮子	25693
aizi	艾子	8129
aizi	艾滋	25483
aizibing	爱滋病	21716
aizibing	艾滋病	27934
aizibingdu	艾滋病毒	20789
aizibinghuan	爱滋病患	0
aizibo	艾滋玻	0
aizidanbai	埃兹蛋白	0
aiziguanchang	矮子观场	0
aizijiaozi	爱子教子	0
aizikanxi	矮子看戏	0
aizila	艾兹拉	8129
aizile	矮子乐	0
aiziwoer	埃兹沃尔	0
aizixinqie	爱子心切	0
aiziyin	艾自引	0
aiziyue	矮子乐	0
aizizhen	艾滋针	0
aizizhi	艾滋致	0
aizou	挨揍	22753
aizou	爱奏	0
aizu	隘阻	0
aizuaishou	碍足碍手	0
aizuguo	爱祖国	14066
aji	阿济	6723
ajia	阿加	19857
ajiaaweng	阿家阿翁	0
ajiadezi	阿加德兹	0
ajiadier	阿加迪尔	0
ajiake	阿贾克	11024
ajiakesi	阿贾克斯	13610
ajialai	阿加莱	0
ajianiya	阿加尼亚	0
ajiaojinwu	阿娇金屋	0
ajiasha	阿加莎	21252
ajiasu	阿贾苏	0
ajiasuo	阿加索	0
ajiate	阿加特	13610
ajiaweng	阿家翁	0
ajiaxi	阿加西	14852
ajichi	阿济赤	0
ajiegu	阿姐鼓	0
ajige	阿济格	4589
ajila	阿基拉	21762
ajilan	阿基兰	0
ajilei	阿吉勒	0
ajilei	阿吉雷	4589
ajilei	阿基雷	0
ajili	阿基里	19067
ajiluo	阿基洛	0
ajimi	阿基米	19964
ajimide	阿几米德	0
ajimide	阿基米得	0
ajimide	阿基米德	20672
ajimidei	阿基米得	0
ajimu	阿基姆	8686
ajin	阿金	17033
ajini	阿季尼	0
ajinna	阿金纳	6723
ajinuo	阿基诺	6723
ajitan	阿基坦	14345
ajiyasi	阿基亚斯	0
ajiyiming	阿吉依明	0
ajiyuansu	锕系元素	8686
ajizi	阿吉仔	5791
aka	阿卡	22698
akade	阿卡德	18797
akadiya	阿卡迪亚	13610
akahu	阿卡胡	0
akaiya	阿凯亚	5791
akaliusi	阿喀琉斯	15808
akapuerke	阿卡普尔科	0
akashen	阿卡什	0
akasi	阿卡斯	8129
akasi	阿喀斯	0
akasu	阿卡苏	0
akaxi	阿卡西	0
akaya	阿卡亚	0
akayefu	阿卡耶夫	10017
akazu	阿卡族	0
ake	阿克	23478
akeba	阿克巴	16889
akebu	阿克布	4589
akeda	阿克达	5791
akedun	阿克敦	5791
akedun	阿克顿	10715
akeer	阿克尔	5791
akehe	阿柯河	0
akeku	阿克库	0
akela	阿克拉	8686
akelai	阿克莱	0
akelita	阿克丽塔	0
akeluo	阿克罗	4589
akeman	阿克曼	10017
akemei	阿克美	0
akemola	阿克莫拉	6723
akense	阿肯色	20301
akensehe	阿肯色河	0
akensezhou	阿肯色州	21739
akeru	阿克茹	0
akesa	阿克萨	8129
akesai	阿克赛	10017
akesaihasakezuzizhixian	阿克塞哈萨克族自治县	0
akesaqingzhensi	阿克萨清真寺	4589
akesehasakezuzizhixian	阿克塞哈萨克族自治县	0
akesi	阿克斯	14066
akesita	阿科斯塔	5791
akesongbo	阿科松博	0
akesu	阿克苏	16505
akesudequ	阿克苏地区	0
akesudiqu	阿克苏地区	0
akesuhe	阿克苏河	5791
akesushi	阿克苏市	8129
aketao	阿克陶	0
aketaoxian	阿克陶县	0
akexing	阿克兴	0
akongjiagua	阿空加瓜	10017
akongjiaguashan	阿空加瓜山	9178
akuainan	阿会喃	0
akubu	阿库布	0
akuidan	阿奎丹	8686
akuina	阿奎纳	0
akuina	阿奎那	18035
akula	阿库拉	7485
akuli	阿库里	0
ala	阿拉	34411
alabama	阿拉巴马	12912
alabamazhou	阿拉巴马州	10715
alabi	阿拉比	11582
alabo	阿剌伯	0
alabo	阿拉伯	32871
alaboaijigongheguo	阿拉伯埃及共和国	0
alaboaijigonghuoguo	阿拉伯埃及共和国	0
alabobandao	阿拉伯半岛	15084
alabodequ	阿拉伯地区	7485
alabodiqu	阿拉伯地区	7485
