# modern_freq.tsv — tiebreaker score for v2 same-tier ranking
# Generated by tools/v2-ingest/build-modern-freq.py from jieba dict.txt
# Schema: <word_or_char>\t<score>
# Score range: 0..25000. 0 = not in modern corpus (古汉语/罕用 signal).
# Used by v2 query as same-tier tiebreaker; never crosses tier boundary.
# Sort: score desc, word asc (diff-friendly).
早已	24876
板	24876
照	24876
现实	24876
的话	24876
衣服	24876
限制	24876
不好	24875
交流	24875
前面	24875
妈	24875
很快	24875
态度	24875
易	24875
显然	24875
有所	24875
森林	24875
正在	24875
胖子	24875
贼	24875
一部分	24874
上面	24874
专	24874
千米	24874
双手	24874
宋	24874
工资	24874
度	24874
撤销	24874
熟	24874
破坏	24874
阅读	24874
北部	24873
地上	24873
射	24873
忘	24873
推进	24873
效果	24873
无论	24873
深入	24873
石油	24873
种类	24873
纷纷	24873
计	24873
赴	24873
进去	24873
乃	24872
倘若	24872
团体	24872
垸	24872
常务	24872
年轻	24872
形象	24872
意识	24872
显得	24872
果然	24872
核心	24872
电影	24872
纺织	24872
页	24872
两侧	24871
列为	24871
加入	24871
加工	24871
厚	24871
只是	24871
咱	24871
巴	24871
平等	24871
支	24871
烧	24871
规律	24871
下降	24870
大部分	24870
工具	24870
布	24870
微	24870
担心	24870
电视	24870
第三	24870
节	24870
虎	24870
表面	24870
解放	24870
逐步	24870
依	24869
制作	24869
升	24869
天津	24869
寡头	24869
成果	24869
紧张	24869
绝	24869
网站	24869
苦	24869
设施	24869
预算	24869
一系列	24868
众多	24868
势力	24868
唐	24868
外交	24868
年底	24868
手机	24868
春	24868
翻	24868
记载	24868
逃	24868
一名	24867
不管	24867
严格	24867
令人	24867
奇	24867
宣传	24867
文物	24867
日常	24867
检察长	24867
甲	24867
略	24867
闻	24867
领导人	24867
高中	24867
下午	24866
创新	24866
喊	24866
地下	24866
大声	24866
成员	24866
推动	24866
昨天	24866
楚	24866
满足	24866
认真	24866
随后	24866
不久	24865
份	24865
培训	24865
孙	24865
广	24865
怒	24865
持续	24865
数字	24865
游客	24865
班	24865
绣	24865
试验	24865
遭到	24865
阶级	24865
似的	24864
公园	24864
发射	24864
叶	24864
哥	24864
坏	24864
城楼	24864
文字	24864
版	24864
空中	24864
组	24864
轮	24864
一半	24863
不但	24863
习惯	24863
事实	24863
决	24863
刚刚	24863
压	24863
地球	24863
弹	24863
手里	24863
显	24863
武装	24863
浠	24863
软件	24863
不想	24862
业	24862
互相	24862
任免	24862
室	24862
年间	24862
庙	24862
意大利	24862
摸	24862
永远	24862
语	24862
距离	24862
元年	24861
变得	24861
听见	24861
四个	24861
妈妈	24861
妻子	24861
对象	24861
扑	24861
眼前	24861
稍	24861
素	24861
赶	24861
迎	24861
临时	24860
利润	24860
